type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-01-20 13:12:50,60.45669359,22.26875421,10,26.659,,0.000,,25,45,,
T,2022-01-20 13:12:51,60.45664333,22.26876115,10,27.719,,4.700,174,27,45,,
T,2022-01-20 13:12:52,60.45656897,22.26876767,10,27.981,,5.390,172,28,45,,
T,2022-01-20 13:12:53,60.45651407,22.26878232,10,28.910,,6.760,167,28,45,,
T,2022-01-20 13:12:54,60.45643165,22.26882397,10,27.897,,8.090,162,29,44,,
T,2022-01-20 13:12:55,60.45634718,22.26887291,10,29.221,,8.710,157,29,45,,
T,2022-01-20 13:12:56,60.45626421,22.26894413,10,29.959,,9.420,152,26,45,,
T,2022-01-20 13:12:57,60.45617421,22.26904917,10,29.503,,10.450,146,26,45,,
T,2022-01-20 13:12:58,60.45609348,22.26915235,10,31.085,,10.310,143,24,45,,
T,2022-01-20 13:12:59,60.45601974,22.26926149,10,31.530,,10.730,143,25,45,,
T,2022-01-20 13:13:00,60.45594831,22.26938169,10,32.556,,10.990,143,25,45,,
T,2022-01-20 13:13:01,60.45587128,22.26949508,10,33.510,,11.330,144,13,45,,
T,2022-01-20 13:13:02,60.45577847,22.26962116,10,34.036,,11.750,145,16,45,,
T,2022-01-20 13:13:03,60.45571291,22.26972951,10,37.626,,11.130,146,9,45,,
T,2022-01-20 13:13:04,60.45563105,22.26984012,10,38.731,,10.800,145,13,45,,
T,2022-01-20 13:13:05,60.45555519,22.26995043,10,39.802,,10.330,145,10,45,,
T,2022-01-20 13:13:06,60.45547649,22.27006079,10,39.669,,10.110,144,10,45,,
T,2022-01-20 13:13:07,60.45540967,22.27016885,10,41.478,,9.890,144,11,45,,
T,2022-01-20 13:13:08,60.45533877,22.27027781,11,42.427,,9.520,144,14,45,,
T,2022-01-20 13:13:09,60.45525236,22.27038398,10,40.298,,9.180,144,14,45,,
T,2022-01-20 13:13:10,60.45517985,22.27047635,10,38.494,,8.560,144,17,45,,
T,2022-01-20 13:13:11,60.45511704,22.27056935,10,38.823,,8.290,144,15,45,,
T,2022-01-20 13:13:12,60.45505617,22.27065947,10,38.966,,8.120,143,17,45,,
T,2022-01-20 13:13:13,60.45499328,22.27075556,10,38.883,,8.160,143,14,45,,
T,2022-01-20 13:13:14,60.45493493,22.27084610,10,38.391,,8.110,143,13,45,,
T,2022-01-20 13:13:15,60.45486866,22.27093878,10,37.111,,8.290,143,14,45,,
T,2022-01-20 13:13:16,60.45481016,22.27103360,10,37.080,,8.380,143,15,44,,
T,2022-01-20 13:13:17,60.45474705,22.27112998,10,36.516,,8.540,143,12,45,,
T,2022-01-20 13:13:18,60.45468647,22.27122076,10,35.722,,7.850,144,12,45,,
T,2022-01-20 13:13:19,60.45463375,22.27129834,10,34.935,,7.020,144,15,45,,
T,2022-01-20 13:13:20,60.45458015,22.27137313,10,34.583,,7.190,144,10,45,,
T,2022-01-20 13:13:21,60.45452499,22.27145616,10,34.248,,7.680,145,9,45,,
T,2022-01-20 13:13:22,60.45446520,22.27154200,10,33.999,,8.170,145,10,45,,
T,2022-01-20 13:13:23,60.45440832,22.27163465,10,33.851,,8.650,145,10,45,,
T,2022-01-20 13:13:24,60.45434973,22.27173026,11,33.748,,9.070,144,11,45,,
T,2022-01-20 13:13:25,60.45429252,22.27183378,11,33.979,,9.440,144,12,45,,
T,2022-01-20 13:13:26,60.45422594,22.27193982,11,33.695,,9.730,144,12,45,,
T,2022-01-20 13:13:27,60.45416386,22.27205206,10,34.194,,9.850,143,10,45,,
T,2022-01-20 13:13:28,60.45409012,22.27215268,10,32.547,,9.750,144,14,45,,
T,2022-01-20 13:13:29,60.45401912,22.27226390,10,31.787,,9.830,143,14,45,,
T,2022-01-20 13:13:30,60.45394636,22.27237516,10,30.930,,10.090,143,9,45,,
T,2022-01-20 13:13:31,60.45387386,22.27248768,10,31.131,,10.040,143,10,45,,
T,2022-01-20 13:13:32,60.45380643,22.27259718,10,31.458,,9.800,143,11,45,,
T,2022-01-20 13:13:33,60.45373427,22.27270622,10,31.204,,9.650,143,12,45,,
T,2022-01-20 13:13:34,60.45366966,22.27281307,10,31.931,,9.510,143,10,45,,
T,2022-01-20 13:13:35,60.45360198,22.27291575,10,31.816,,9.520,143,11,45,,
T,2022-01-20 13:13:36,60.45353908,22.27302028,11,32.020,,9.510,143,11,44,,
T,2022-01-20 13:13:37,60.45347485,22.27313118,11,33.135,,9.890,143,11,45,,
T,2022-01-20 13:13:38,60.45340081,22.27324015,11,33.601,,10.300,144,10,45,,
T,2022-01-20 13:13:39,60.45333672,22.27334632,11,35.248,,10.600,144,21,45,,
T,2022-01-20 13:13:40,60.45325317,22.27346189,11,34.700,,10.790,143,19,45,,
T,2022-01-20 13:13:41,60.45317908,22.27358203,11,35.311,,10.820,143,17,45,,
T,2022-01-20 13:13:42,60.45310735,22.27369971,11,36.307,,10.660,143,14,45,,
T,2022-01-20 13:13:43,60.45303402,22.27381250,11,36.441,,10.580,142,13,45,,
T,2022-01-20 13:13:44,60.45295796,22.27392860,11,36.342,,10.590,142,11,45,,
T,2022-01-20 13:13:45,60.45288278,22.27405236,11,36.307,,10.600,142,10,45,,
T,2022-01-20 13:13:46,60.45280245,22.27417187,11,35.779,,10.490,142,13,44,,
T,2022-01-20 13:13:47,60.45273201,22.27428549,11,35.575,,10.260,143,13,45,,
T,2022-01-20 13:13:48,60.45265426,22.27440679,11,35.060,,10.110,143,11,45,,
T,2022-01-20 13:13:49,60.45257770,22.27451618,11,35.742,,9.870,143,13,45,,
T,2022-01-20 13:13:50,60.45250719,22.27461885,11,36.165,,9.570,143,11,45,,
T,2022-01-20 13:13:51,60.45243201,22.27472564,11,35.319,,9.590,143,14,45,,
T,2022-01-20 13:13:52,60.45235914,22.27482910,11,34.959,,9.680,143,15,45,,
T,2022-01-20 13:13:53,60.45228901,22.27494622,11,35.086,,9.950,143,14,45,,
T,2022-01-20 13:13:54,60.45220826,22.27504842,11,33.493,,10.170,144,18,44,,
T,2022-01-20 13:13:55,60.45213021,22.27516062,11,33.257,,10.330,144,18,45,,
T,2022-01-20 13:13:56,60.45204352,22.27527043,11,31.387,,10.510,144,16,45,,
T,2022-01-20 13:13:57,60.45196747,22.27538744,11,31.133,,10.500,144,14,45,,
T,2022-01-20 13:13:58,60.45189009,22.27549583,11,30.790,,10.250,144,19,45,,
T,2022-01-20 13:13:59,60.45181706,22.27561518,11,31.316,,10.250,143,19,45,,
T,2022-01-20 13:14:00,60.45174504,22.27572267,11,31.117,,9.900,143,14,45,,
T,2022-01-20 13:14:01,60.45167810,22.27582833,11,31.859,,9.290,143,17,45,,
T,2022-01-20 13:14:02,60.45161889,22.27592442,11,32.006,,8.520,142,17,45,,
T,2022-01-20 13:14:03,60.45155841,22.27600810,11,30.805,,7.810,142,13,45,,
T,2022-01-20 13:14:04,60.45150406,22.27609594,11,30.648,,7.600,142,13,45,,
T,2022-01-20 13:14:05,60.45144325,22.27618642,11,30.323,,7.950,142,14,45,,
T,2022-01-20 13:14:06,60.45138662,22.27627511,11,30.255,,7.820,142,11,45,,
T,2022-01-20 13:14:07,60.45132761,22.27636319,11,29.397,,8.130,142,10,45,,
T,2022-01-20 13:14:08,60.45126711,22.27645459,11,29.214,,8.470,143,10,45,,
T,2022-01-20 13:14:09,60.45119773,22.27655832,11,28.932,,8.740,143,11,45,,
T,2022-01-20 13:14:10,60.45113639,22.27665218,11,29.623,,8.730,143,10,45,,
T,2022-01-20 13:14:11,60.45107322,22.27675733,11,29.868,,9.310,141,12,45,,
T,2022-01-20 13:14:12,60.45100648,22.27687867,10,29.979,,9.630,139,19,45,,
T,2022-01-20 13:14:13,60.45093101,22.27699477,10,28.710,,9.920,140,15,45,,
T,2022-01-20 13:14:14,60.45085682,22.27711450,10,28.240,,9.930,142,15,45,,
T,2022-01-20 13:14:15,60.45079440,22.27721370,10,28.292,,9.480,143,11,45,,
T,2022-01-20 13:14:16,60.45072643,22.27731125,10,28.350,,8.970,143,11,45,,
T,2022-01-20 13:14:17,60.45066718,22.27740317,11,28.200,,8.430,144,10,45,,
T,2022-01-20 13:14:18,60.45061003,22.27748715,11,28.902,,7.990,144,9,45,,
T,2022-01-20 13:14:19,60.45056375,22.27756728,11,29.777,,7.270,142,12,45,,
T,2022-01-20 13:14:20,60.45052629,22.27766251,11,28.923,,6.350,131,10,45,,
T,2022-01-20 13:14:21,60.45048601,22.27776547,11,27.855,,5.860,117,10,45,,
T,2022-01-20 13:14:22,60.45047782,22.27786680,11,28.332,,5.620,100,13,45,,
T,2022-01-20 13:14:23,60.45047117,22.27797470,11,26.532,,5.790,82,18,45,,
T,2022-01-20 13:14:24,60.45048790,22.27807127,11,26.139,,6.070,66,15,45,,
T,2022-01-20 13:14:25,60.45052287,22.27817919,11,26.410,,7.020,57,13,45,,
T,2022-01-20 13:14:26,60.45054714,22.27829253,11,24.211,,7.840,55,14,45,,
T,2022-01-20 13:14:27,60.45058085,22.27841636,11,22.885,,8.510,56,12,45,,
T,2022-01-20 13:14:28,60.45062198,22.27855264,10,22.542,,9.060,56,13,45,,
T,2022-01-20 13:14:29,60.45066744,22.27869110,11,22.860,,9.430,56,15,45,,
T,2022-01-20 13:14:30,60.45071356,22.27883499,11,22.139,,9.810,56,12,45,,
T,2022-01-20 13:14:31,60.45076796,22.27898110,11,22.742,,10.090,56,11,45,,
T,2022-01-20 13:14:32,60.45081104,22.27913077,11,21.887,,10.210,56,13,45,,
T,2022-01-20 13:14:33,60.45086048,22.27928602,11,22.776,,10.210,56,12,45,,
T,2022-01-20 13:14:34,60.45091508,22.27944013,11,22.896,,10.420,57,12,45,,
T,2022-01-20 13:14:35,60.45096392,22.27960145,11,22.951,,10.680,57,12,45,,
T,2022-01-20 13:14:36,60.45100868,22.27976451,11,23.194,,10.750,57,11,45,,
T,2022-01-20 13:14:37,60.45106168,22.27992461,11,23.119,,10.430,57,18,45,,
T,2022-01-20 13:14:38,60.45111273,22.28007651,11,22.672,,10.070,57,17,45,,
T,2022-01-20 13:14:39,60.45116005,22.28022119,11,22.916,,9.790,57,14,45,,
T,2022-01-20 13:14:40,60.45120350,22.28036934,11,22.865,,9.520,57,12,45,,
T,2022-01-20 13:14:41,60.45124881,22.28051958,11,22.905,,9.370,57,16,45,,
T,2022-01-20 13:14:42,60.45129935,22.28065803,10,23.222,,9.330,57,15,45,,
T,2022-01-20 13:14:43,60.45134314,22.28079528,10,23.358,,9.340,57,14,45,,
T,2022-01-20 13:14:44,60.45139651,22.28094209,10,23.415,,9.530,57,11,45,,
T,2022-01-20 13:14:45,60.45144197,22.28109221,10,23.112,,9.880,57,12,45,,
T,2022-01-20 13:14:46,60.45148995,22.28124778,10,22.636,,10.150,57,11,44,,
T,2022-01-20 13:14:47,60.45154155,22.28139560,10,22.779,,10.310,57,11,45,,
T,2022-01-20 13:14:48,60.45159839,22.28154910,10,22.821,,10.480,56,11,45,,
T,2022-01-20 13:14:49,60.45165028,22.28170929,10,22.957,,10.420,56,20,45,,
T,2022-01-20 13:14:50,60.45170917,22.28185989,10,23.075,,10.120,57,20,45,,
T,2022-01-20 13:14:51,60.45175600,22.28200805,10,23.205,,10.110,57,12,45,,
T,2022-01-20 13:14:52,60.45181099,22.28216716,10,23.938,,10.590,57,12,45,,
T,2022-01-20 13:14:53,60.45186838,22.28233385,10,24.187,,11.190,57,20,45,,
T,2022-01-20 13:14:54,60.45192589,22.28250919,10,23.521,,11.760,57,13,45,,
T,2022-01-20 13:14:55,60.45198213,22.28268965,10,23.507,,12.260,57,13,45,,
T,2022-01-20 13:14:56,60.45204295,22.28287492,10,23.678,,12.350,56,12,45,,
T,2022-01-20 13:14:57,60.45210612,22.28306404,10,23.609,,12.220,55,14,45,,
T,2022-01-20 13:14:58,60.45216494,22.28324749,10,24.383,,12.150,56,13,45,,
T,2022-01-20 13:14:59,60.45222024,22.28342517,10,24.790,,12.010,56,21,45,,
T,2022-01-20 13:15:00,60.45228047,22.28361371,10,25.265,,12.060,56,20,45,,
T,2022-01-20 13:15:01,60.45233944,22.28379614,10,26.032,,12.130,56,17,45,,
T,2022-01-20 13:15:02,60.45240599,22.28397542,10,26.815,,12.160,56,17,45,,
T,2022-01-20 13:15:03,60.45246310,22.28415972,10,26.941,,12.170,56,21,45,,
T,2022-01-20 13:15:04,60.45252157,22.28433955,10,27.312,,12.130,57,19,45,,
T,2022-01-20 13:15:05,60.45257888,22.28453036,10,27.692,,12.160,57,14,45,,
T,2022-01-20 13:15:06,60.45263499,22.28471657,10,27.958,,12.190,57,19,45,,
T,2022-01-20 13:15:07,60.45269335,22.28490166,10,28.329,,12.080,56,20,45,,
T,2022-01-20 13:15:08,60.45275514,22.28507998,10,28.649,,11.710,55,13,45,,
T,2022-01-20 13:15:09,60.45281380,22.28524537,10,28.783,,11.170,54,19,45,,
T,2022-01-20 13:15:10,60.45287010,22.28540732,10,29.078,,10.900,54,13,45,,
T,2022-01-20 13:15:11,60.45291965,22.28556139,10,29.316,,10.640,55,16,45,,
T,2022-01-20 13:15:12,60.45297386,22.28571856,10,29.752,,10.610,56,18,45,,
T,2022-01-20 13:15:13,60.45302844,22.28588463,10,30.142,,10.620,56,12,45,,
T,2022-01-20 13:15:14,60.45308157,22.28604386,10,30.368,,10.540,56,18,45,,
T,2022-01-20 13:15:15,60.45312949,22.28619804,10,30.471,,10.430,56,19,45,,
T,2022-01-20 13:15:16,60.45318157,22.28635977,10,30.899,,10.300,57,20,45,,
T,2022-01-20 13:15:17,60.45323429,22.28651870,10,31.224,,10.380,56,13,45,,
T,2022-01-20 13:15:18,60.45328738,22.28667578,10,31.690,,10.580,56,15,45,,
T,2022-01-20 13:15:19,60.45334095,22.28683442,10,31.758,,11.060,56,12,45,,
T,2022-01-20 13:15:20,60.45339848,22.28700729,10,32.014,,11.690,56,12,45,,
T,2022-01-20 13:15:21,60.45345891,22.28718942,10,31.972,,11.770,56,12,45,,
T,2022-01-20 13:15:22,60.45351884,22.28737228,10,32.225,,11.960,56,11,45,,
T,2022-01-20 13:15:23,60.45357679,22.28753935,10,32.376,,11.360,55,21,46,,
T,2022-01-20 13:15:24,60.45363554,22.28769891,10,32.360,,10.410,51,14,46,,
T,2022-01-20 13:15:25,60.45369217,22.28784059,10,32.523,,9.750,54,22,46,,
T,2022-01-20 13:15:26,60.45373497,22.28797427,10,32.630,,8.560,59,20,46,,
T,2022-01-20 13:15:27,60.45376142,22.28808835,10,32.763,,6.710,61,13,46,,
T,2022-01-20 13:15:28,60.45379090,22.28817418,10,32.979,,5.420,54,13,46,,
T,2022-01-20 13:15:29,60.45382642,22.28823831,10,33.265,,5.210,37,15,46,,
T,2022-01-20 13:15:30,60.45387411,22.28826610,10,33.137,,5.140,18,23,46,,
T,2022-01-20 13:15:31,60.45391878,22.28825877,10,33.274,,5.170,357,19,46,,
T,2022-01-20 13:15:32,60.45396832,22.28822768,11,33.371,,5.260,343,15,46,,
T,2022-01-20 13:15:33,60.45401693,22.28817733,11,33.278,,5.950,333,16,46,,
T,2022-01-20 13:15:34,60.45406826,22.28812083,11,33.585,,6.410,333,15,46,,
T,2022-01-20 13:15:35,60.45412742,22.28807440,11,33.438,,6.740,339,17,46,,
T,2022-01-20 13:15:36,60.45418903,22.28804873,11,33.636,,7.030,350,13,46,,
T,2022-01-20 13:15:37,60.45425637,22.28804110,11,33.508,,7.650,2,17,46,,
T,2022-01-20 13:15:38,60.45432574,22.28806638,11,33.277,,8.120,13,13,46,,
T,2022-01-20 13:15:39,60.45439844,22.28810411,10,33.047,,8.200,18,15,46,,
T,2022-01-20 13:15:40,60.45446630,22.28814618,10,32.870,,8.150,18,18,46,,
T,2022-01-20 13:15:41,60.45453559,22.28819001,10,32.726,,8.220,18,16,46,,
T,2022-01-20 13:15:42,60.45459927,22.28823217,10,32.066,,7.890,18,11,46,,
T,2022-01-20 13:15:43,60.45466560,22.28827412,10,32.441,,7.460,18,13,46,,
T,2022-01-20 13:15:44,60.45472436,22.28830876,10,32.856,,6.750,17,14,46,,
T,2022-01-20 13:15:45,60.45478200,22.28834175,10,32.845,,6.310,15,24,46,,
T,2022-01-20 13:15:46,60.45483628,22.28836710,10,33.182,,6.010,12,19,46,,
T,2022-01-20 13:15:47,60.45488927,22.28838410,10,33.406,,5.880,7,18,46,,
T,2022-01-20 13:15:48,60.45493970,22.28838753,10,33.323,,5.600,0,18,46,,
T,2022-01-20 13:15:49,60.45498656,22.28837879,10,33.005,,5.290,352,16,46,,
T,2022-01-20 13:15:50,60.45503017,22.28835248,11,32.606,,5.030,344,17,46,,
T,2022-01-20 13:15:51,60.45507105,22.28831962,11,32.703,,4.760,338,10,46,,
T,2022-01-20 13:15:52,60.45511142,22.28827602,11,32.640,,4.540,331,16,46,,
T,2022-01-20 13:15:53,60.45515356,22.28821876,11,33.162,,4.830,324,11,46,,
T,2022-01-20 13:15:54,60.45519044,22.28815555,11,33.192,,5.060,318,10,46,,
T,2022-01-20 13:15:55,60.45522269,22.28808747,11,33.493,,4.810,310,14,46,,
T,2022-01-20 13:15:56,60.45525031,22.28801186,11,33.524,,4.550,300,12,46,,
T,2022-01-20 13:15:57,60.45527051,22.28793653,11,34.267,,4.550,294,11,46,,
T,2022-01-20 13:15:58,60.45528508,22.28785437,10,35.143,,4.950,292,20,46,,
T,2022-01-20 13:15:59,60.45530523,22.28777359,10,35.201,,5.580,296,16,46,,
T,2022-01-20 13:16:00,60.45533121,22.28768061,10,35.442,,6.030,299,17,46,,
T,2022-01-20 13:16:01,60.45535919,22.28758088,10,35.833,,6.310,301,18,46,,
T,2022-01-20 13:16:02,60.45538954,22.28747797,10,36.674,,6.580,301,16,46,,
T,2022-01-20 13:16:03,60.45542164,22.28737504,10,36.837,,6.960,302,16,46,,
T,2022-01-20 13:16:04,60.45545728,22.28726054,10,37.548,,7.270,303,14,46,,
T,2022-01-20 13:16:05,60.45549297,22.28715159,10,37.798,,7.400,304,18,46,,
T,2022-01-20 13:16:06,60.45552983,22.28703785,10,38.185,,7.550,304,19,46,,
T,2022-01-20 13:16:07,60.45556664,22.28693119,10,38.786,,6.950,303,17,46,,
T,2022-01-20 13:16:08,60.45559941,22.28683213,10,39.218,,6.130,303,16,46,,
T,2022-01-20 13:16:09,60.45562844,22.28674773,10,39.714,,5.130,304,17,46,,
T,2022-01-20 13:16:10,60.45564586,22.28667490,10,40.058,,4.240,298,17,46,,
T,2022-01-20 13:16:11,60.45565220,22.28660940,10,40.554,,3.400,281,16,46,,
T,2022-01-20 13:16:12,60.45564551,22.28654598,10,41.153,,3.390,261,14,46,,
T,2022-01-20 13:16:13,60.45562986,22.28648567,10,41.699,,3.900,242,15,46,,
T,2022-01-20 13:16:14,60.45560346,22.28644106,10,42.207,,4.100,218,15,46,,
T,2022-01-20 13:16:15,60.45557937,22.28640602,10,42.703,,3.260,208,16,46,,
T,2022-01-20 13:16:16,60.45556270,22.28639165,11,43.382,,1.700,207,19,46,,
T,2022-01-20 13:16:17,60.45555838,22.28638639,11,43.685,,0.380,208,18,46,,
T,2022-01-20 13:16:18,60.45555798,22.28638560,11,44.083,,0.000,,18,46,,
T,2022-01-20 13:16:19,60.45556258,22.28638479,11,44.520,,0.000,,16,46,,
T,2022-01-20 13:16:20,60.45556240,22.28638487,11,44.552,,0.000,,20,46,,
T,2022-01-20 13:16:21,60.45556355,22.28638175,11,44.838,,0.000,,19,46,,
T,2022-01-20 13:16:22,60.45556141,22.28637974,11,44.955,,0.200,208,16,46,,
T,2022-01-20 13:16:23,60.45556130,22.28637848,11,45.380,,0.210,208,15,45,,
T,2022-01-20 13:16:24,60.45556084,22.28637746,11,45.573,,0.260,208,14,46,,
T,2022-01-20 13:16:25,60.45556383,22.28637979,11,44.994,,0.000,,16,46,,
T,2022-01-20 13:16:26,60.45556386,22.28637975,11,44.990,,0.000,,16,46,,
T,2022-01-20 13:16:27,60.45556390,22.28637977,11,44.985,,0.000,,15,46,,
T,2022-01-20 13:16:28,60.45556393,22.28637978,11,44.983,,0.000,,16,46,,
T,2022-01-20 13:16:29,60.45556395,22.28637969,11,44.982,,0.000,,17,45,,
T,2022-01-20 13:16:30,60.45556398,22.28637987,11,44.983,,0.000,,16,46,,
T,2022-01-20 13:16:31,60.45556401,22.28637982,11,44.981,,0.000,,12,46,,
T,2022-01-20 13:16:32,60.45556401,22.28637980,11,44.980,,0.000,,16,46,,
T,2022-01-20 13:16:33,60.45556402,22.28637985,11,44.980,,0.000,,15,46,,
T,2022-01-20 13:16:34,60.45556405,22.28637979,11,44.979,,0.000,,13,46,,
T,2022-01-20 13:16:35,60.45556402,22.28637971,11,44.980,,0.000,,16,46,,
T,2022-01-20 13:16:36,60.45556404,22.28637972,11,44.980,,0.000,,18,46,,
T,2022-01-20 13:16:37,60.45556403,22.28637972,11,44.980,,0.000,,17,46,,
T,2022-01-20 13:16:38,60.45556403,22.28637969,11,44.980,,0.000,,17,46,,
T,2022-01-20 13:16:39,60.45556403,22.28637968,11,44.981,,0.000,,15,46,,
T,2022-01-20 13:16:40,60.45556404,22.28637967,11,44.981,,0.000,,16,46,,
T,2022-01-20 13:16:41,60.45556406,22.28637973,11,44.980,,0.000,,15,46,,
T,2022-01-20 13:16:42,60.45556407,22.28637970,11,44.979,,0.000,,19,46,,
T,2022-01-20 13:16:43,60.45556409,22.28637970,11,44.980,,0.000,,14,46,,
T,2022-01-20 13:16:44,60.45556408,22.28637961,11,44.981,,0.000,,18,46,,
T,2022-01-20 13:16:45,60.45556410,22.28637970,11,44.979,,0.000,,15,46,,
T,2022-01-20 13:16:46,60.45556411,22.28637978,11,44.977,,0.000,,17,46,,
T,2022-01-20 13:16:47,60.45556408,22.28637981,11,44.978,,0.000,,19,46,,
T,2022-01-20 13:16:48,60.45556409,22.28637974,11,44.977,,0.000,,17,46,,
T,2022-01-20 13:16:49,60.45556409,22.28637968,11,44.976,,0.000,,19,46,,
T,2022-01-20 13:16:50,60.45556407,22.28637963,11,44.976,,0.000,,20,46,,
T,2022-01-20 13:16:51,60.45556407,22.28637965,10,44.977,,0.000,,17,46,,
T,2022-01-20 13:16:52,60.45556405,22.28637964,10,44.977,,0.000,,18,46,,
T,2022-01-20 13:16:53,60.45556409,22.28637974,10,44.976,,0.000,,18,46,,
T,2022-01-20 13:16:54,60.45556410,22.28637971,10,44.976,,0.000,,19,46,,
T,2022-01-20 13:16:55,60.45556404,22.28637966,10,44.977,,0.000,,18,46,,
T,2022-01-20 13:16:56,60.45556403,22.28637966,10,44.977,,0.000,,19,46,,
T,2022-01-20 13:16:57,60.45556398,22.28637969,10,44.980,,0.000,,17,46,,
T,2022-01-20 13:16:58,60.45556400,22.28637968,10,44.979,,0.000,,19,46,,
T,2022-01-20 13:16:59,60.45556402,22.28637966,10,44.979,,0.000,,17,46,,
T,2022-01-20 13:17:00,60.45556405,22.28637965,10,44.977,,0.000,,16,46,,
T,2022-01-20 13:17:01,60.45556403,22.28637965,10,44.976,,0.000,,19,46,,
T,2022-01-20 13:17:02,60.45556402,22.28637972,10,44.977,,0.000,,19,46,,
T,2022-01-20 13:17:03,60.45556400,22.28637971,10,44.979,,0.000,,19,46,,
T,2022-01-20 13:17:04,60.45556401,22.28637970,10,44.979,,0.000,,17,46,,
T,2022-01-20 13:17:05,60.45556403,22.28637973,10,44.978,,0.000,,17,46,,
T,2022-01-20 13:17:06,60.45558212,22.28634648,10,47.151,,0.000,,19,46,,
T,2022-01-20 13:17:07,60.45558445,22.28634594,10,47.154,,0.000,,18,45,,
T,2022-01-20 13:17:08,60.45558431,22.28634588,10,47.159,,0.000,,18,46,,
T,2022-01-20 13:17:09,60.45558433,22.28634597,10,47.160,,0.000,,17,46,,
T,2022-01-20 13:17:10,60.45558437,22.28634604,10,47.158,,0.000,,20,46,,
T,2022-01-20 13:17:11,60.45558434,22.28634592,10,47.155,,0.000,,21,46,,
T,2022-01-20 13:17:12,60.45558434,22.28634588,10,47.155,,0.000,,17,46,,
T,2022-01-20 13:17:13,60.45558436,22.28634593,10,47.152,,0.000,,21,46,,
T,2022-01-20 13:17:14,60.45558431,22.28634594,10,47.151,,0.000,,18,46,,
T,2022-01-20 13:17:15,60.45558432,22.28634592,10,47.151,,0.000,,21,46,,
T,2022-01-20 13:17:16,60.45558430,22.28634579,10,47.144,,0.000,,20,46,,
T,2022-01-20 13:17:17,60.45558435,22.28634583,10,47.148,,0.000,,19,46,,
T,2022-01-20 13:17:18,60.45558438,22.28634590,10,47.148,,0.000,,18,46,,
T,2022-01-20 13:17:19,60.45558437,22.28634600,10,47.150,,0.000,,21,46,,
T,2022-01-20 13:17:20,60.45558437,22.28634596,10,47.151,,0.000,,21,46,,
T,2022-01-20 13:17:21,60.45558437,22.28634602,10,47.151,,0.000,,20,46,,
T,2022-01-20 13:17:22,60.45558437,22.28634582,10,47.150,,0.000,,21,46,,
T,2022-01-20 13:17:23,60.45558438,22.28634592,10,47.152,,0.000,,21,47,,
T,2022-01-20 13:17:24,60.45558443,22.28634591,10,47.151,,0.000,,21,47,,
T,2022-01-20 13:17:25,60.45558444,22.28634591,10,47.152,,0.000,,19,47,,
T,2022-01-20 13:17:26,60.45558445,22.28634598,10,47.151,,0.000,,22,47,,
T,2022-01-20 13:17:27,60.45558438,22.28634595,10,47.155,,0.000,,20,47,,
T,2022-01-20 13:17:28,60.45558439,22.28634590,10,47.154,,0.000,,22,47,,
T,2022-01-20 13:17:29,60.45558440,22.28634590,10,47.154,,0.000,,21,47,,
T,2022-01-20 13:17:30,60.45558436,22.28634588,10,47.155,,0.000,,21,47,,
T,2022-01-20 13:17:31,60.45558442,22.28634589,10,47.153,,0.000,,19,47,,
T,2022-01-20 13:17:32,60.45558438,22.28634598,10,47.155,,0.000,,19,47,,
T,2022-01-20 13:17:33,60.45558441,22.28634596,10,47.153,,0.000,,18,47,,
T,2022-01-20 13:17:34,60.45558442,22.28634575,10,47.150,,0.000,,20,47,,
T,2022-01-20 13:17:35,60.45558440,22.28634580,10,47.152,,0.000,,19,47,,
T,2022-01-20 13:17:36,60.45558439,22.28634579,10,47.152,,0.000,,21,47,,
T,2022-01-20 13:17:37,60.45558427,22.28634602,10,47.159,,0.000,,19,47,,
T,2022-01-20 13:17:38,60.45558441,22.28634614,10,47.156,,0.000,,20,47,,
T,2022-01-20 13:17:39,60.45558435,22.28634568,10,47.157,,0.000,,20,47,,
T,2022-01-20 13:17:40,60.45558438,22.28634579,10,47.155,,0.000,,21,47,,
T,2022-01-20 13:17:41,60.45558438,22.28634584,10,47.155,,0.000,,19,47,,
T,2022-01-20 13:17:42,60.45558440,22.28634585,10,47.154,,0.000,,20,47,,
T,2022-01-20 13:17:43,60.45558440,22.28634585,10,47.155,,0.000,,20,47,,
T,2022-01-20 13:17:44,60.45558441,22.28634590,10,47.153,,0.000,,18,47,,
T,2022-01-20 13:17:45,60.45558442,22.28634583,11,47.153,,0.000,,16,46,,
T,2022-01-20 13:17:46,60.45558443,22.28634592,11,47.152,,0.000,,18,46,,
T,2022-01-20 13:17:47,60.45558442,22.28634598,11,47.153,,0.000,,17,46,,
T,2022-01-20 13:17:48,60.45558442,22.28634587,11,47.152,,0.000,,17,46,,
T,2022-01-20 13:17:49,60.45558444,22.28634589,11,47.152,,0.000,,20,46,,
