type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-02-18 13:04:53,60.43461523,22.57961785,10,26.325,,0.000,,14,43,,
T,2022-02-18 13:04:54,60.43461523,22.57961785,10,26.325,,0.000,,14,43,,
T,2022-02-18 13:04:55,60.43461523,22.57961785,10,26.326,,0.000,,14,43,,
T,2022-02-18 13:04:56,60.43461523,22.57961785,10,26.325,,0.000,,14,43,,
T,2022-02-18 13:04:57,60.43461523,22.57961786,10,26.326,,0.000,,13,43,,
T,2022-02-18 13:04:58,60.43461523,22.57961786,10,26.326,,0.000,,13,43,,
T,2022-02-18 13:04:59,60.43461524,22.57961785,10,26.328,,0.000,,13,43,,
T,2022-02-18 13:05:00,60.43461525,22.57961787,10,26.330,,0.000,,13,43,,
T,2022-02-18 13:05:01,60.43461525,22.57961788,10,26.329,,0.000,,13,43,,
T,2022-02-18 13:05:02,60.43461526,22.57961788,10,26.332,,0.000,,17,43,,
T,2022-02-18 13:05:03,60.43461527,22.57961787,10,26.332,,0.000,,18,43,,
T,2022-02-18 13:05:04,60.43461526,22.57961785,10,26.333,,0.000,,17,43,,
T,2022-02-18 13:05:05,60.43461527,22.57961785,10,26.333,,0.000,,16,43,,
T,2022-02-18 13:05:06,60.43461526,22.57961783,10,26.333,,0.000,,16,43,,
T,2022-02-18 13:05:07,60.43461526,22.57961783,10,26.333,,0.000,,16,43,,
T,2022-02-18 13:05:08,60.43461526,22.57961782,10,26.334,,0.000,,15,43,,
T,2022-02-18 13:05:09,60.43461526,22.57961782,10,26.333,,0.000,,15,43,,
T,2022-02-18 13:05:10,60.43461526,22.57961782,10,26.335,,0.000,,15,43,,
T,2022-02-18 13:05:11,60.43461527,22.57961782,10,26.335,,0.000,,15,43,,
T,2022-02-18 13:05:12,60.43461527,22.57961782,10,26.336,,0.000,,11,43,,
T,2022-02-18 13:05:13,60.43461528,22.57961782,10,26.335,,0.000,,12,42,,
T,2022-02-18 13:05:14,60.43461527,22.57961781,10,26.336,,0.000,,15,43,,
T,2022-02-18 13:05:15,60.43461527,22.57961782,10,26.337,,0.000,,15,43,,
T,2022-02-18 13:05:16,60.43461527,22.57961782,10,26.338,,0.000,,18,43,,
T,2022-02-18 13:05:17,60.43461527,22.57961781,10,26.339,,0.000,,18,43,,
T,2022-02-18 13:05:18,60.43461527,22.57961781,10,26.340,,0.000,,18,43,,
T,2022-02-18 13:05:19,60.43461527,22.57961781,10,26.340,,0.000,,18,43,,
T,2022-02-18 13:05:20,60.43461526,22.57961781,10,26.340,,0.000,,17,43,,
T,2022-02-18 13:05:21,60.43461527,22.57961780,10,26.339,,0.000,,17,43,,
T,2022-02-18 13:05:22,60.43461526,22.57961781,10,26.338,,0.000,,16,43,,
T,2022-02-18 13:05:23,60.43461526,22.57961782,10,26.339,,0.000,,16,43,,
T,2022-02-18 13:05:24,60.43461526,22.57961783,10,26.340,,0.000,,18,43,,
T,2022-02-18 13:05:25,60.43461528,22.57961783,10,26.342,,0.000,,18,43,,
T,2022-02-18 13:05:26,60.43461528,22.57961782,10,26.342,,0.000,,17,43,,
T,2022-02-18 13:05:27,60.43461528,22.57961782,10,26.342,,0.000,,17,43,,
T,2022-02-18 13:05:28,60.43461529,22.57961782,10,26.344,,0.000,,17,43,,
T,2022-02-18 13:05:29,60.43461529,22.57961781,10,26.344,,0.000,,17,42,,
T,2022-02-18 13:05:30,60.43461529,22.57961779,10,26.344,,0.000,,16,43,,
T,2022-02-18 13:05:31,60.43461529,22.57961779,10,26.345,,0.000,,16,43,,
T,2022-02-18 13:05:32,60.43461529,22.57961778,10,26.344,,0.000,,16,43,,
T,2022-02-18 13:05:33,60.43461529,22.57961777,10,26.345,,0.000,,16,43,,
T,2022-02-18 13:05:34,60.43461529,22.57961777,10,26.346,,0.000,,16,43,,
T,2022-02-18 13:05:35,60.43461529,22.57961777,10,26.347,,0.000,,17,43,,
T,2022-02-18 13:05:36,60.43461529,22.57961777,10,26.347,,0.000,,17,43,,
T,2022-02-18 13:05:37,60.43461529,22.57961777,10,26.348,,0.000,,17,43,,
T,2022-02-18 13:05:38,60.43461528,22.57961776,10,26.348,,0.000,,16,43,,
T,2022-02-18 13:05:39,60.43461528,22.57961776,10,26.348,,0.000,,16,43,,
T,2022-02-18 13:05:40,60.43461528,22.57961776,10,26.349,,0.000,,16,43,,
T,2022-02-18 13:05:41,60.43461529,22.57961776,10,26.348,,0.000,,15,43,,
T,2022-02-18 13:05:42,60.43461529,22.57961776,10,26.349,,0.000,,15,43,,
T,2022-02-18 13:05:43,60.43461528,22.57961775,10,26.349,,0.000,,14,43,,
T,2022-02-18 13:05:44,60.43461528,22.57961776,10,26.350,,0.000,,15,43,,
T,2022-02-18 13:05:45,60.43461528,22.57961776,10,26.351,,0.000,,16,43,,
T,2022-02-18 13:05:46,60.43461528,22.57961777,10,26.353,,0.000,,16,43,,
T,2022-02-18 13:05:47,60.43461528,22.57961776,10,26.353,,0.000,,16,43,,
T,2022-02-18 13:05:48,60.43461528,22.57961776,10,26.354,,0.000,,17,43,,
T,2022-02-18 13:05:49,60.43461529,22.57961777,10,26.354,,0.000,,17,43,,
T,2022-02-18 13:05:50,60.43461529,22.57961776,10,26.354,,0.000,,17,43,,
T,2022-02-18 13:05:51,60.43461529,22.57961776,10,26.354,,0.000,,16,43,,
T,2022-02-18 13:05:52,60.43461530,22.57961777,10,26.354,,0.000,,16,43,,
T,2022-02-18 13:05:53,60.43461530,22.57961777,10,26.356,,0.000,,16,43,,
T,2022-02-18 13:05:54,60.43461529,22.57961775,10,26.356,,0.000,,17,43,,
T,2022-02-18 13:05:55,60.43461529,22.57961775,10,26.356,,0.000,,17,43,,
T,2022-02-18 13:05:56,60.43461529,22.57961775,10,26.357,,0.000,,17,43,,
T,2022-02-18 13:05:57,60.43461529,22.57961775,10,26.357,,0.000,,16,43,,
T,2022-02-18 13:05:58,60.43461529,22.57961776,10,26.358,,0.000,,16,43,,
T,2022-02-18 13:05:59,60.43461529,22.57961776,10,26.358,,0.000,,15,43,,
T,2022-02-18 13:06:00,60.43461528,22.57961776,10,26.359,,0.000,,15,43,,
T,2022-02-18 13:06:01,60.43461528,22.57961774,10,26.360,,0.000,,15,43,,
T,2022-02-18 13:06:02,60.43461527,22.57961773,10,26.360,,0.000,,15,43,,
T,2022-02-18 13:06:03,60.43461527,22.57961773,10,26.361,,0.000,,15,43,,
T,2022-02-18 13:06:04,60.43461526,22.57961771,10,26.362,,0.000,,16,43,,
T,2022-02-18 13:06:05,60.43461526,22.57961772,10,26.362,,0.000,,16,43,,
T,2022-02-18 13:06:06,60.43461526,22.57961772,10,26.362,,0.000,,15,43,,
T,2022-02-18 13:06:07,60.43461526,22.57961771,10,26.363,,0.000,,15,43,,
T,2022-02-18 13:06:08,60.43461526,22.57961769,10,26.363,,0.000,,15,43,,
T,2022-02-18 13:06:09,60.43461526,22.57961769,10,26.363,,0.000,,15,43,,
T,2022-02-18 13:06:10,60.43461526,22.57961768,10,26.363,,0.000,,14,43,,
T,2022-02-18 13:06:11,60.43461527,22.57961767,10,26.362,,0.000,,15,43,,
T,2022-02-18 13:06:12,60.43461527,22.57961768,10,26.362,,0.000,,15,43,,
T,2022-02-18 13:06:13,60.43461528,22.57961767,10,26.363,,0.000,,15,43,,
T,2022-02-18 13:06:14,60.43461528,22.57961767,10,26.363,,0.000,,15,43,,
T,2022-02-18 13:06:15,60.43461527,22.57961767,10,26.363,,0.000,,16,43,,
T,2022-02-18 13:06:16,60.43461527,22.57961766,10,26.364,,0.000,,16,43,,
T,2022-02-18 13:06:17,60.43461526,22.57961764,10,26.364,,0.000,,16,43,,
T,2022-02-18 13:06:18,60.43461526,22.57961765,10,26.365,,0.000,,16,43,,
T,2022-02-18 13:06:19,60.43461526,22.57961766,10,26.365,,0.000,,16,43,,
T,2022-02-18 13:06:20,60.43461526,22.57961766,10,26.364,,0.000,,17,43,,
T,2022-02-18 13:06:21,60.43461525,22.57961761,10,26.366,,0.000,,16,43,,
T,2022-02-18 13:06:22,60.43461525,22.57961759,10,26.366,,0.000,,16,43,,
T,2022-02-18 13:06:23,60.43461525,22.57961759,10,26.366,,0.000,,16,43,,
T,2022-02-18 13:06:24,60.43461526,22.57961759,10,26.365,,0.000,,15,43,,
T,2022-02-18 13:06:25,60.43461526,22.57961759,10,26.365,,0.000,,15,43,,
T,2022-02-18 13:06:26,60.43461526,22.57961760,10,26.366,,0.000,,15,43,,
T,2022-02-18 13:06:27,60.43461527,22.57961759,10,26.368,,0.000,,15,43,,
T,2022-02-18 13:06:28,60.43461528,22.57961759,10,26.370,,0.000,,17,43,,
T,2022-02-18 13:06:29,60.43461528,22.57961774,10,26.364,,0.000,,18,43,,
T,2022-02-18 13:06:30,60.43461528,22.57961775,10,26.364,,0.000,,20,43,,
T,2022-02-18 13:06:31,60.43461527,22.57961774,10,26.365,,0.000,,21,43,,
T,2022-02-18 13:06:32,60.43461527,22.57961775,10,26.366,,0.000,,21,43,,
T,2022-02-18 13:06:33,60.43461523,22.57961768,10,26.370,,0.000,,21,43,,
T,2022-02-18 13:06:34,60.43461522,22.57961766,10,26.372,,0.000,,22,43,,
T,2022-02-18 13:06:35,60.43461528,22.57961763,10,26.383,,0.000,,22,43,,
T,2022-02-18 13:06:36,60.43461529,22.57961760,10,26.387,,0.000,,24,43,,
T,2022-02-18 13:06:37,60.43461529,22.57961759,10,26.389,,0.000,,24,43,,
T,2022-02-18 13:06:38,60.43460753,22.57956258,10,26.598,,1.790,266,23,43,,
T,2022-02-18 13:06:39,60.43460824,22.57954644,10,26.283,,0.990,257,24,43,,
T,2022-02-18 13:06:40,60.43460762,22.57952996,10,26.529,,0.850,267,25,43,,
T,2022-02-18 13:06:41,60.43460866,22.57951788,10,27.060,,0.540,268,24,43,,
T,2022-02-18 13:06:42,60.43460865,22.57950858,10,27.234,,0.370,268,21,43,,
T,2022-02-18 13:06:43,60.43460816,22.57950047,10,27.669,,0.390,268,21,43,,
T,2022-02-18 13:06:44,60.43460846,22.57950073,10,27.309,,0.000,,21,43,,
T,2022-02-18 13:06:45,60.43460987,22.57950189,10,27.812,,0.000,,16,42,,
T,2022-02-18 13:06:46,60.43461194,22.57950138,10,28.264,,0.000,,15,43,,
T,2022-02-18 13:06:47,60.43461136,22.57950002,10,28.211,,0.000,,24,43,,
T,2022-02-18 13:06:48,60.43461163,22.57949959,10,28.446,,0.000,,24,43,,
T,2022-02-18 13:06:49,60.43461173,22.57949810,10,28.865,,0.000,,24,43,,
T,2022-02-18 13:06:50,60.43461213,22.57949715,10,29.418,,0.000,,23,43,,
T,2022-02-18 13:06:51,60.43461260,22.57949597,10,29.529,,0.000,,23,43,,
T,2022-02-18 13:06:52,60.43461269,22.57949605,10,29.839,,0.000,,23,43,,
T,2022-02-18 13:06:53,60.43461346,22.57949477,10,30.175,,0.000,,14,43,,
T,2022-02-18 13:06:54,60.43461415,22.57949418,10,30.317,,0.000,,13,43,,
T,2022-02-18 13:06:55,60.43461436,22.57949348,10,30.402,,0.000,,14,43,,
T,2022-02-18 13:06:56,60.43461019,22.57949062,10,29.662,,0.280,269,16,43,,
T,2022-02-18 13:06:57,60.43461263,22.57946917,10,30.395,,1.500,277,24,42,,
T,2022-02-18 13:06:58,60.43461249,22.57944551,10,31.319,,1.170,260,24,43,,
T,2022-02-18 13:06:59,60.43459489,22.57942039,10,30.822,,3.160,211,25,43,,
T,2022-02-18 13:07:00,60.43457130,22.57941362,10,30.053,,2.480,187,25,43,,
T,2022-02-18 13:07:01,60.43454555,22.57942747,10,30.276,,3.110,162,27,43,,
T,2022-02-18 13:07:02,60.43451612,22.57945437,10,29.359,,3.220,156,27,43,,
T,2022-02-18 13:07:03,60.43449341,22.57950578,10,28.497,,3.590,135,26,43,,
T,2022-02-18 13:07:04,60.43448265,22.57958104,10,28.485,,3.770,115,26,43,,
T,2022-02-18 13:07:05,60.43452559,22.57983226,10,27.784,,9.590,74,28,43,,
T,2022-02-18 13:07:06,60.43454350,22.57998967,10,28.104,,9.580,80,28,43,,
T,2022-02-18 13:07:07,60.43455149,22.58018664,10,26.659,,11.170,83,27,43,,
T,2022-02-18 13:07:08,60.43457477,22.58039641,10,26.237,,12.460,80,26,43,,
T,2022-02-18 13:07:09,60.43458516,22.58064123,10,25.630,,13.550,83,24,43,,
T,2022-02-18 13:07:10,60.43460034,22.58090294,10,24.835,,15.430,84,20,43,,
T,2022-02-18 13:07:11,60.43461958,22.58117808,10,24.899,,15.500,81,22,43,,
T,2022-02-18 13:07:12,60.43464089,22.58147583,10,25.034,,16.570,82,23,43,,
T,2022-02-18 13:07:13,60.43465390,22.58177344,10,24.899,,17.100,83,24,43,,
T,2022-02-18 13:07:14,60.43467689,22.58208289,10,24.444,,17.310,82,24,43,,
T,2022-02-18 13:07:15,60.43469379,22.58240599,10,24.704,,17.880,83,22,43,,
T,2022-02-18 13:07:16,60.43471391,22.58272050,10,25.046,,17.760,82,23,43,,
T,2022-02-18 13:07:17,60.43473460,22.58303464,10,24.946,,17.490,82,23,43,,
T,2022-02-18 13:07:18,60.43475150,22.58335396,10,25.111,,17.430,84,24,43,,
T,2022-02-18 13:07:19,60.43477233,22.58367770,10,25.144,,17.820,85,24,43,,
T,2022-02-18 13:07:20,60.43478376,22.58400825,10,25.353,,17.780,85,25,43,,
T,2022-02-18 13:07:21,60.43479798,22.58433094,10,25.545,,17.670,85,25,43,,
T,2022-02-18 13:07:22,60.43479725,22.58467240,10,25.427,,18.040,87,25,43,,
T,2022-02-18 13:07:23,60.43480969,22.58498616,10,25.569,,17.350,86,25,43,,
T,2022-02-18 13:07:24,60.43481636,22.58530321,10,25.728,,17.560,88,22,43,,
T,2022-02-18 13:07:25,60.43482855,22.58559517,11,25.845,,16.480,89,21,43,,
T,2022-02-18 13:07:26,60.43482372,22.58592305,11,26.674,,16.700,90,21,43,,
T,2022-02-18 13:07:27,60.43483173,22.58617024,10,29.330,,16.020,93,21,42,,
T,2022-02-18 13:07:28,60.43484638,22.58641208,10,28.197,,15.130,94,22,42,,
T,2022-02-18 13:07:29,60.43482424,22.58667799,10,27.241,,14.840,97,22,43,,
T,2022-02-18 13:07:30,60.43479629,22.58697905,10,26.223,,15.160,99,22,43,,
T,2022-02-18 13:07:31,60.43476986,22.58724120,10,25.277,,14.710,100,22,43,,
T,2022-02-18 13:07:32,60.43476090,22.58743651,10,25.279,,12.160,101,23,43,,
T,2022-02-18 13:07:33,60.43475710,22.58758189,10,25.785,,9.580,99,24,43,,
T,2022-02-18 13:07:34,60.43475518,22.58771590,10,24.101,,8.100,94,25,43,,
T,2022-02-18 13:07:35,60.43473076,22.58782876,11,22.473,,6.990,102,26,43,,
T,2022-02-18 13:07:36,60.43473888,22.58781929,11,21.667,,2.460,111,25,43,,
T,2022-02-18 13:07:37,60.43474897,22.58779217,10,20.713,,0.620,100,26,43,,
T,2022-02-18 13:07:38,60.43474510,22.58785183,10,20.915,,2.350,97,24,43,,
T,2022-02-18 13:07:39,60.43473621,22.58791664,11,21.044,,3.310,106,23,43,,
T,2022-02-18 13:07:40,60.43473966,22.58800089,11,21.028,,3.930,91,23,43,,
T,2022-02-18 13:07:41,60.43478008,22.58805938,11,19.276,,4.800,54,23,43,,
T,2022-02-18 13:07:42,60.43489268,22.58808107,10,19.590,,9.300,29,25,43,,
T,2022-02-18 13:07:43,60.43494295,22.58817765,10,19.704,,8.020,30,25,43,,
T,2022-02-18 13:07:44,60.43499946,22.58825643,10,20.371,,8.070,31,24,43,,
T,2022-02-18 13:07:45,60.43505320,22.58833797,10,22.115,,8.230,39,23,43,,
T,2022-02-18 13:07:46,60.43511044,22.58843089,10,22.231,,7.770,39,23,43,,
T,2022-02-18 13:07:47,60.43516706,22.58849573,10,22.722,,6.850,34,23,43,,
T,2022-02-18 13:07:48,60.43520868,22.58856533,10,22.037,,5.230,50,25,43,,
T,2022-02-18 13:07:49,60.43524364,22.58862602,10,22.643,,4.980,39,26,43,,
T,2022-02-18 13:07:50,60.43527144,22.58866417,10,22.599,,4.380,29,26,42,,
T,2022-02-18 13:07:51,60.43530074,22.58867385,10,23.172,,3.050,2,26,43,,
T,2022-02-18 13:07:52,60.43532227,22.58866822,10,24.277,,3.070,338,26,43,,
T,2022-02-18 13:07:53,60.43534248,22.58865229,10,24.307,,2.740,329,26,43,,
T,2022-02-18 13:07:54,60.43536289,22.58861588,10,24.643,,3.200,313,26,43,,
T,2022-02-18 13:07:55,60.43537757,22.58857603,10,24.741,,2.790,310,26,43,,
T,2022-02-18 13:07:56,60.43539531,22.58853211,10,24.491,,2.980,309,26,43,,
T,2022-02-18 13:07:57,60.43541134,22.58848789,11,24.827,,2.920,306,26,43,,
T,2022-02-18 13:07:58,60.43541904,22.58839909,10,24.615,,4.940,279,26,43,,
T,2022-02-18 13:07:59,60.43541566,22.58830205,10,24.608,,4.570,269,26,43,,
T,2022-02-18 13:08:00,60.43540329,22.58817010,10,25.459,,5.700,264,26,43,,
T,2022-02-18 13:08:01,60.43537261,22.58808118,11,24.781,,5.550,255,26,43,,
T,2022-02-18 13:08:02,60.43536030,22.58797334,11,24.141,,5.980,262,27,43,,
T,2022-02-18 13:08:03,60.43529814,22.58781879,11,23.178,,7.760,248,26,43,,
T,2022-02-18 13:08:04,60.43526678,22.58769203,11,23.485,,7.800,251,27,43,,
